Text,Lebel
তিনি বলেন ব্যক্তিস্বার্থে কোনো কাজ হবে না,Non-Hate
তিনি ছাত্র আন্দোলনের গুরুত্ব তুলে ধরেন,Non-Hate
তিনি সাইফুল ইসলামের কর্মকাণ্ড নিয়ে মতামত দেন,Non-Hate
তিনি বলেন তাঁদের কাছে কিছু তথ্যপ্রমাণ রয়েছে,Non-Hate
তিনি আন্দোলনে অংশগ্রহণ নিয়ে মন্তব্য করেন,Non-Hate
তিনি সংবাদ সম্মেলনে কিছু ঘটনার জন্য দুঃখ প্রকাশ করেন,Non-Hate
তিনি ১ ডিসেম্বরের ঘটনার বিষয়ে ক্ষমা চান,Non-Hate
তিনি বলেন কর্মীদের ক্ষোভ থেকেই তালা দেওয়ার ঘটনা ঘটেছে,Non-Hate
"তিনি এটাকে নাটক নয়, বাস্তব পরিস্থিতির ফল বলে উল্লেখ করেন",Non-Hate
তিনি শোকজ নোটিস বিষয়ে মতামত দেন,Non-Hate
তিনি বলেন যেকোনো ঘটনায় শোকজ করা হতে পারে,Non-Hate
নেতারা দলের ভেতরে ঐক্যের প্রয়োজনীয়তার কথা বলেন,Non-Hate
তারা রাজনৈতিক কর্মকাণ্ড নিয়ে নিজেদের অবস্থান জানান,Non-Hate
সংবাদ সম্মেলনে সংগঠনের ভবিষ্যৎ নিয়ে আলোচনা হয়,Non-Hate
তারা ছাত্র আন্দোলনের গুরুত্ব পুনর্ব্যক্ত করেন,Non-Hate
কর্মীরা কমিটির বর্তমান পরিস্থিতি নিয়ে তাদের ক্ষোভ প্রকাশ করেন,Non-Hate
টিমের বিভিন্ন সদস্য বক্তব্য দেন,Non-Hate
অনুষ্ঠানে সংগঠন সম্পর্কিত প্রশ্নোত্তর হয়,Non-Hate
তিনি বলেন দলীয় সংগঠনকে আরও শক্তিশালী করতে হবে,Non-Hate
সংবাদ সম্মেলনে নেতারা শান্তিপূর্ণ সমাধানের কথা বলেন,Non-Hate
তারা বলেন কমিটির বিষয়ে উচ্চপর্যায়ে আলোচনা প্রয়োজন,Non-Hate
তিনি ছাত্র আন্দোলনের নানা ঘটনা ব্যাখ্যা করেন,Non-Hate
তারা দলীয় শৃঙ্খলা বজায় রাখার প্রয়োজনীয়তা উল্লেখ করেন,Non-Hate
নেতারা কর্মীদের আবেগকে মূল্যায়ন করেন,Non-Hate
নাহিদুল ইসলাম বলেন দলীয় সিদ্ধান্ত স্বচ্ছ হওয়া উচিত,Non-Hate
তিনি ভবিষ্যতে যৌথ আলোচনার প্রয়োজনীয়তা তুলে ধরেন,Non-Hate
সংবাদ সম্মেলনে কমিটির গঠন নিয়ে নতুন প্রস্তাব আসে,Non-Hate
নেতারা কর্মীদের দাবি তুলে ধরেন,Non-Hate
তারা কমিটির স্বচ্ছতা নিশ্চিত করার কথা বলেন,Non-Hate
তারা দলের ভেতর মতবিনিময় বাড়ানোর আহ্বান জানান,Non-Hate
তিনি বলেন সংগঠনকে শক্তিশালী করাই সবার লক্ষ্য,Non-Hate
তিনি দলীয় প্রক্রিয়া স্বচ্ছ রাখতে চান,Non-Hate
তিনি ছাত্র আন্দোলনের মূল্যবোধ ধরে রাখার কথা বলেন,Non-Hate
তিনি ঘটনাবলী নিয়ে স্পষ্ট ব্যাখ্যা দেন,Non-Hate
সংবাদ সম্মেলনে সাংবাদিকরা বিভিন্ন প্রশ্ন করেন,Non-Hate
তিনি বলেন দলের সমস্যাগুলো আলোচনা করে সমাধান করা হবে,Non-Hate
তিনি সংগঠনের অভ্যন্তরীণ বিরোধ সমাধানের আশা করেন,Non-Hate
নেতারা বলেন কমিটি পুনর্গঠন সময়োপযোগী,Non-Hate
তিনি আন্দোলনকারীদের সঙ্গে কথোপকথনের কথা উল্লেখ করেন,Non-Hate
নেতারা সংগঠনের ঐক্য বজায় রাখার আহ্বান জানান,Non-Hate
তিনি বলেন ছাত্র আন্দোলনে সবার অংশগ্রহণ জরুরি,Non-Hate
তিনি রাজনৈতিক ভবিষ্যৎ নিয়ে মন্তব্য করেন,Non-Hate
তিনি বলেন সংগঠনের সঠিক নেতৃত্ব গুরুত্বপূর্ণ,Non-Hate
নেতারা বলেন দলের প্রতি ভালোবাসা থেকেই এসব দাবি,Non-Hate
নাহিদুল ইসলাম বলেন ভুল থেকে শিক্ষা নেওয়া উচিত,Non-Hate
সংবাদ সম্মেলনে অংশগ্রহণকারীরা দলীয় উন্নয়ন নিয়ে কথা বলেন,Non-Hate
